file_name,disease1,disease2,disease6,disease8,disease11,disease13,disease19,disease21
F03_U01_O0890_D2022-08-05_L250_W0152_S1_R12_B02_I00000811.JPG,0,0,0,1,1,0,0,0
F02_U01_O1878_D2022-09-01_L370_W0653_S3_R02_B01_I00000213.JPG,0,1,0,0,0,1,0,0
F03_U01_O2691_D2022-10-04_L310_W0314_S2_R01_B02_I00000817.JPG,0,0,0,1,0,1,0,0
F03_U01_O2546_D2022-09-28_L305_W0269_S2_R03_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O3601_D2022-11-07_L180_W0056_S1_R03_B02_I00000017.JPG,0,0,0,0,0,1,0,0
F03_U01_O0765_D2022-08-02_L270_W0189_S1_R08_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1872_D2022-09-01_L300_W0329_S2_R06_B01_I00000017.JPG,0,0,0,0,0,1,0,0
F03_U01_O3249_D2022-10-24_L300_W0252_S2_R01_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2603_D2022-09-29_L330_W0375_S2_R01_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1944_D2022-09-07_L335_W0368_S2_R04_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O3236_D2022-10-24_L315_W0359_S2_R05_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2385_D2022-09-22_L330_W0372_S2_R04_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O3285_D2022-10-25_L320_W0325_S2_R03_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1771_D2022-08-30_L310_W0341_S2_R09_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O2922_D2022-10-12_L360_W0467_S2_R01_B01_I00000017.JPG,0,0,0,0,0,1,0,0
F03_U01_O0765_D2022-08-02_L270_W0189_S1_R11_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2780_D2022-10-06_L300_W0273_S2_R02_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2403_D2022-09-22_L325_W0349_S2_R02_B02_I00000017.JPG,0,0,0,0,0,1,0,0
F02_U01_O1759_D2022-08-30_L400_W0673_S3_R07_B01_I00000006.JPG,0,0,1,0,0,0,0,0
F02_U01_O3563_D2022-11-02_L175_W0051_S1_R06_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O3189_D2022-10-20_L350_W0454_S2_R03_B02_I00000001.JPG,1,0,0,0,0,0,0,0
F02_U01_O1880_D2022-09-01_L355_W0550_S3_R02_B02_I02061318.JPG,0,1,1,0,0,1,0,0
F03_U01_O0930_D2022-08-08_L290_W0240_S2_R11_B02_I00000013.JPG,0,0,0,0,0,1,0,0
F03_U01_O1993_D2022-09-08_L270_W0262_S2_R02_B02_I00000017.JPG,0,0,0,0,0,1,0,0
F02_U01_O2769_D2022-10-05_L370_W0494_S2_R02_B02_I00000607.JPG,0,0,1,0,0,0,0,0
F03_U01_O2907_D2022-10-12_L330_W0204_S2_R01_B02_I00000006.JPG,0,0,1,0,0,0,0,0
F02_U01_O2726_D2022-10-04_L380_W0545_S3_R02_B02_I00001118.JPG,0,0,0,0,1,1,0,0
F02_U01_O3471_D2022-10-31_L145_W0029_S1_R10_B01_I00000113.JPG,1,0,0,0,0,1,0,0
F03_U01_O2453_D2022-09-26_L350_W0421_S2_R08_B01_I00000017.JPG,0,0,0,0,0,1,0,0
F02_U01_O1911_D2022-09-02_L340_W0442_S2_R06_B01_I00000006.JPG,0,0,1,0,0,0,0,0
F02_U01_O3255_D2022-10-24_L400_W0696_S3_R04_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O3292_D2022-10-25_L310_W0270_S2_R08_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0363_D2022-07-18_L250_W0163_S1_R08_B01_I00000008.JPG,0,0,0,1,0,0,0,0
F03_U01_O2148_D2022-09-15_L345_W0364_S2_R02_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O2259_D2022-09-19_L380_W0607_S3_R07_B02_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O2231_D2022-09-19_L320_W0318_S2_R04_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O2218_D2022-09-16_L380_W0548_S3_R03_B01_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O3090_D2022-10-18_L330_W0366_S2_R09_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O3017_D2022-10-14_L450_W0797_S3_R02_B02_I00000613.JPG,0,0,1,0,0,1,0,0
F03_U01_O2463_D2022-09-26_L285_W0240_S2_R15_B02_I00000017.JPG,0,0,0,0,0,1,0,0
F03_U01_O3348_D2022-10-26_L320_W0310_S2_R04_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0765_D2022-08-02_L270_W0189_S1_R03_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1768_D2022-08-30_L315_W0305_S2_R03_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F04_U01_O0174_D2022-07-06_L345_W0401_S2_R07_B03_I00000219.JPG,0,1,0,0,0,0,1,0
F03_U01_O1888_D2022-09-02_L285_W0221_S2_R02_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2091_D2022-09-14_L280_W0222_S2_R10_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0926_D2022-08-08_L285_W0243_S2_R01_B02_I00000013.JPG,0,0,0,0,0,1,0,0
F03_U01_O2191_D2022-09-16_L295_W0214_S2_R03_B02_I00000001.JPG,1,0,0,0,0,0,0,0
F03_U01_O3041_D2022-10-17_L260_W0194_S1_R02_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O3575_D2022-11-02_L135_W0025_S1_R06_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2945_D2022-10-13_L300_W0284_S2_R08_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1033_D2022-08-10_L280_W0219_S2_R10_B01_I00000013.JPG,0,0,0,0,0,1,0,0
F03_U01_O0967_D2022-08-09_L260_W0151_S1_R05_B01_I00131417.JPG,0,0,0,0,0,1,0,0
F02_U01_O2023_D2022-09-08_L380_W0520_S3_R05_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O2032_D2022-09-08_L350_W0398_S2_R01_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O3563_D2022-11-02_L175_W0051_S1_R07_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0317_D2022-07-14_L235_W0116_S1_R01_B02_I00000014.JPG,0,0,0,0,0,1,0,0
F03_U01_O1704_D2022-08-29_L285_W0193_S1_R05_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0590_D2022-07-25_L265_W0229_S2_R06_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0597_D2022-07-25_L200_W0086_S1_R08_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F04_U01_O0692_D2022-07-27_L295_W0257_S2_R02_B01_I00000019.JPG,0,0,0,0,0,0,1,0
F03_U01_O1716_D2022-08-29_L285_W0271_S2_R03_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2396_D2022-09-22_L315_W0351_S2_R05_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O3425_D2022-10-28_L147_W0022_S1_R02_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0968_D2022-08-09_L250_W0167_S1_R08_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O2826_D2022-10-06_L420_W0601_S3_R07_B01_I00000002.JPG,0,1,0,0,0,0,0,0
F04_U01_O0864_D2022-08-04_L315_W0256_S2_R03_B01_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O0740_D2022-08-01_L280_W0239_S2_R06_B02_I00000008.JPG,0,0,0,1,0,0,0,0
F02_U01_O2035_D2022-09-13_L310_W0365_S2_R08_B02_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O1105_D2022-08-16_L285_W0253_S2_R15_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0812_D2022-08-03_L260_W0170_S1_R06_B02_I00000708.JPG,0,0,0,1,0,0,0,0
F02_U01_O3543_D2022-11-01_L320_W0339_S2_R03_B02_I00000618.JPG,0,0,1,0,0,1,0,0
F03_U01_O2730_D2022-10-05_L340_W0396_S2_R10_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2240_D2022-09-19_L340_W0434_S2_R04_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0190_D2022-07-06_L235_W0144_S1_R07_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1994_D2022-09-08_L265_W0219_S2_R08_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0770_D2022-08-02_L280_W0212_S2_R14_B01_I00000013.JPG,0,0,0,0,0,1,0,0
F03_U01_O2897_D2022-10-12_L330_W0395_S2_R13_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O3623_D2022-11-07_L145_W0028_S1_R01_B02_I00000001.JPG,1,0,0,0,0,0,0,0
F02_U01_O3325_D2022-10-26_L145_W0020_S1_R04_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0550_D2022-07-22_L265_W0206_S2_R08_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0316_D2022-07-14_L240_W0152_S1_R01_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0885_D2022-08-05_L275_W0195_S1_R06_B02_I00000013.JPG,0,0,0,0,0,1,0,0
F03_U01_O1802_D2022-08-31_L310_W0298_S2_R10_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O3349_D2022-10-26_L340_W0397_S2_R07_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2183_D2022-09-16_L310_W0280_S2_R02_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2636_D2022-09-30_L340_W0458_S2_R03_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2911_D2022-10-12_L335_W0303_S2_R02_B02_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O0227_D2022-07-07_L225_W0123_S1_R06_B02_I00000011.JPG,0,0,0,0,1,0,0,0
F03_U01_O2985_D2022-10-14_L340_W0454_S2_R08_B01_I00000817.JPG,0,0,0,1,0,1,0,0
F02_U01_O2317_D2022-09-20_L390_W0520_S3_R04_B02_I00000607.JPG,0,0,1,0,0,0,0,0
F03_U01_O0414_D2022-07-19_L270_W0203_S2_R04_B01_I00000008.JPG,0,0,0,1,0,0,0,0
F03_U01_O2459_D2022-09-26_L315_W0321_S2_R10_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1936_D2022-09-07_L295_W0285_S2_R08_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O2107_D2022-09-14_L340_W0384_S2_R03_B02_I00000818.JPG,0,0,0,1,0,1,0,0
F03_U01_O3251_D2022-10-24_L320_W0382_S2_R06_B02_I00000002.JPG,0,1,0,0,0,0,0,0
F03_U01_O2862_D2022-10-11_L330_W0328_S2_R14_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2330_D2022-09-21_L315_W0286_S2_R12_B02_I00000017.JPG,0,0,0,0,0,1,0,0
F03_U01_O3347_D2022-10-26_L350_W0437_S2_R08_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0734_D2022-08-01_L285_W0265_S2_R03_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O3628_D2022-11-07_L160_W0042_S1_R04_B02_I00000001.JPG,1,0,0,0,0,0,0,0
F04_U01_O0864_D2022-08-04_L315_W0256_S2_R01_B02_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O2168_D2022-09-15_L305_W0280_S2_R12_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1096_D2022-08-16_L270_W0211_S2_R11_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O2219_D2022-09-16_L295_W0232_S2_R08_B01_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O0958_D2022-08-09_L290_W0250_S2_R09_B02_I00000013.JPG,0,0,0,0,0,1,0,0
F03_U01_O0812_D2022-08-03_L260_W0170_S1_R08_B01_I00000708.JPG,0,0,0,1,0,0,0,0
F02_U01_O2469_D2022-09-26_L335_W0393_S2_R01_B02_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O3144_D2022-10-19_L310_W0291_S2_R02_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O1762_D2022-08-30_L320_W0321_S2_R01_B02_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O2085_D2022-09-14_L300_W0268_S2_R03_B01_I00000011.JPG,0,0,0,0,1,0,0,0
F03_U01_O2846_D2022-10-11_L325_W0305_S2_R02_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F04_U01_O0868_D2022-08-04_L345_W0507_S3_R05_B02_I00000613.JPG,0,0,1,0,0,1,0,0
F03_U01_O3635_D2022-11-07_L330_W0319_S2_R05_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1778_D2022-08-30_L305_W0329_S2_R05_B01_I00000017.JPG,0,0,0,0,0,1,0,0
F03_U01_O0811_D2022-08-03_L280_W0233_S2_R09_B01_I00000108.JPG,1,0,0,1,0,0,0,0
F03_U01_O2334_D2022-09-21_L335_W0375_S2_R07_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F04_U01_O0513_D2022-07-21_L320_W0384_S2_R04_B02_I00020618.JPG,0,1,1,0,0,1,0,0
F02_U01_O1910_D2022-09-02_L380_W0667_S3_R06_B02_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O2864_D2022-10-11_L300_W0333_S2_R01_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2692_D2022-10-04_L295_W0249_S2_R05_B02_I00000008.JPG,0,0,0,1,0,0,0,0
F02_U01_O2020_D2022-09-08_L305_W0606_S3_R12_B02_I00020618.JPG,0,1,1,0,0,1,0,0
F03_U01_O0646_D2022-07-26_L245_W0146_S1_R06_B02_I00000011.JPG,0,0,0,0,1,0,0,0
F02_U01_O3615_D2022-11-07_L185_W0060_S1_R03_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0892_D2022-08-05_L245_W0135_S1_R12_B01_I00000017.JPG,0,0,0,0,0,1,0,0
F04_U01_O0175_D2022-07-06_L375_W0483_S2_R03_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O3613_D2022-11-07_L170_W0047_S1_R07_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0677_D2022-07-27_L280_W0221_S2_R03_B01_I00000008.JPG,0,0,0,1,0,0,0,0
F03_U01_O0959_D2022-08-09_L270_W0255_S2_R06_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2680_D2022-10-04_L330_W0353_S2_R06_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0295_D2022-08-13_L255_W0183_S1_R08_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2933_D2022-10-13_L340_W0343_S2_R01_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1705_D2022-08-29_L265_W0172_S1_R01_B02_I00001117.JPG,0,0,0,0,1,1,0,0
F04_U01_O0574_D2022-07-22_L295_W0197_S1_R07_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O3204_D2022-10-20_L330_W0378_S2_R05_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O1700_D2022-08-29_L285_W0558_S2_R07_B01_I00000006.JPG,0,0,1,0,0,0,0,0
F02_U01_O1753_D2022-08-30_L450_W0990_S3_R01_B02_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O1109_D2022-08-16_L255_W0196_S1_R06_B02_I00000001.JPG,1,0,0,0,0,0,0,0
F03_U01_O2905_D2022-10-12_L350_W0378_S2_R01_B02_I00000611.JPG,0,0,1,0,1,0,0,0
F04_U01_O0241_D2022-07-07_L345_W0359_S2_R08_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1984_D2022-09-08_L300_W0319_S2_R06_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0159_D2022-07-05_L210_W0083_S1_R02_B03_I00000013.JPG,0,0,0,0,0,1,0,0
F03_U01_O1885_D2022-09-02_L280_W0221_S2_R13_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0549_D2022-07-22_L240_W0129_S1_R06_B01_I00000008.JPG,0,0,0,1,0,0,0,0
F03_U01_O2235_D2022-09-19_L295_W0284_S2_R07_B02_I00000008.JPG,0,0,0,1,0,0,0,0
F03_U01_O0956_D2022-08-09_L255_W0141_S1_R08_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0844_D2022-08-04_L260_W0176_S1_R07_B02_I00000817.JPG,0,0,0,1,0,1,0,0
F02_U01_O3212_D2022-10-20_L330_W0455_S2_R03_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O3318_D2022-10-26_L125_W0015_S1_R04_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O3356_D2022-10-26_L335_W0373_S2_R03_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O2624_D2022-09-29_L350_W0511_S3_R03_B01_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O2791_D2022-10-06_L300_W0253_S2_R05_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O3238_D2022-10-24_L315_W0324_S2_R03_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2979_D2022-10-14_L340_W0372_S2_R05_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2247_D2022-09-19_L295_W0279_S2_R05_B01_I00000017.JPG,0,0,0,0,0,1,0,0
F03_U01_O2236_D2022-09-19_L310_W0364_S2_R10_B02_I00081718.JPG,0,0,0,1,0,1,0,0
F03_U01_O1714_D2022-08-29_L295_W0253_S2_R03_B01_I00001417.JPG,0,0,0,0,0,1,0,0
F03_U01_O1763_D2022-08-30_L285_W0236_S2_R11_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1814_D2022-08-31_L275_W0216_S2_R05_B02_I00000014.JPG,0,0,0,0,0,1,0,0
F04_U01_O0715_D2022-07-28_L325_W0259_S2_R02_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0637_D2022-07-26_L265_W0197_S1_R08_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1988_D2022-09-08_L310_W0402_S2_R10_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O1967_D2022-09-07_L340_W0416_S2_R02_B02_I00000206.JPG,0,1,1,0,0,0,0,0
F03_U01_O2885_D2022-10-12_L310_W0275_S2_R06_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2229_D2022-09-19_L325_W0407_S2_R03_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0371_D2022-07-18_L235_W0130_S1_R03_B02_I00000811.JPG,0,0,0,1,1,0,0,0
F03_U01_O2642_D2022-09-30_L325_W0339_S2_R08_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2385_D2022-09-22_L330_W0372_S2_R07_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2686_D2022-10-04_L310_W0298_S2_R02_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0194_D2022-07-06_L270_W0203_S2_R08_B03_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O3478_D2022-10-31_L170_W0043_S1_R04_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0851_D2022-08-04_L275_W0223_S2_R03_B01_I00000008.JPG,0,0,0,1,0,0,0,0
F03_U01_O0765_D2022-08-02_L270_W0189_S1_R05_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1893_D2022-09-02_L250_W0141_S1_R05_B02_I00000013.JPG,0,0,0,0,0,1,0,0
F03_U01_O2916_D2022-10-12_L410_W0555_S3_R04_B01_I00000619.JPG,0,0,1,0,0,0,1,0
F03_U01_O2679_D2022-10-04_L310_W0329_S2_R07_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2381_D2022-09-22_L325_W0353_S2_R04_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2692_D2022-10-04_L295_W0249_S2_R03_B02_I00000008.JPG,0,0,0,1,0,0,0,0
F03_U01_O0733_D2022-08-01_L265_W0222_S2_R03_B02_I00000008.JPG,0,0,0,1,0,0,0,0
F03_U01_O0048_D2022-07-12_L255_W0173_S1_R06_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O2327_D2022-09-20_L390_W0524_S3_R05_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F04_U01_O0898_D2022-08-05_L290_W0226_S2_R08_B02_I00000618.JPG,0,0,1,0,0,1,0,0
F02_U01_O3608_D2022-11-07_L140_W0030_S1_R06_B02_I00000001.JPG,1,0,0,0,0,0,0,0
F04_U01_O0870_D2022-08-04_L430_W0902_S3_R07_B01_I00000611.JPG,0,0,1,0,1,0,0,0
F03_U01_O2336_D2022-09-21_L310_W0299_S2_R01_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O2824_D2022-10-06_L390_W0514_S3_R07_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O3197_D2022-10-20_L320_W0321_S2_R03_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1943_D2022-09-07_L305_W0322_S2_R06_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1038_D2022-08-10_L280_W0219_S2_R09_B01_I00000008.JPG,0,0,0,1,0,0,0,0
F02_U01_O1825_D2022-08-31_L390_W0718_S3_R07_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1854_D2022-09-01_L310_W0324_S2_R01_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O2970_D2022-10-13_L400_W0601_S3_R04_B01_I00001317.JPG,0,0,0,0,0,1,0,0
F03_U01_O3349_D2022-10-26_L340_W0397_S2_R01_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2915_D2022-10-12_L400_W0454_S2_R04_B02_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O2380_D2022-09-22_L325_W0364_S2_R06_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O2778_D2022-10-05_L390_W0604_S3_R04_B02_I00001318.JPG,0,0,0,0,0,1,0,0
F03_U01_O0643_D2022-07-26_L245_W0133_S1_R01_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2179_D2022-09-16_L310_W0281_S2_R14_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0896_D2022-08-05_L265_W0201_S2_R09_B01_I00000108.JPG,1,0,0,1,0,0,0,0
F03_U01_O2166_D2022-09-15_L330_W0398_S2_R11_B02_I00000017.JPG,0,0,0,0,0,1,0,0
F03_U01_O0422_D2022-07-19_L250_W0187_S1_R01_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0853_D2022-08-04_L260_W0177_S1_R10_B01_I00000008.JPG,0,0,0,1,0,0,0,0
F03_U01_O1170_D2022-08-17_L265_W0188_S1_R04_B01_I00001317.JPG,0,0,0,0,0,1,0,0
F03_U01_O2993_D2022-10-14_L300_W0265_S2_R01_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1806_D2022-08-31_L315_W0302_S2_R03_B02_I00000001.JPG,1,0,0,0,0,0,0,0
F03_U01_O1102_D2022-08-16_L295_W0299_S2_R08_B02_I00000017.JPG,0,0,0,0,0,1,0,0
F03_U01_O0887_D2022-08-05_L260_W0183_S1_R05_B02_I00000113.JPG,1,0,0,0,0,1,0,0
F03_U01_O3081_D2022-10-18_L335_W0350_S2_R04_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O3538_D2022-11-01_L360_W0506_S3_R04_B01_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O1765_D2022-08-30_L315_W0349_S2_R02_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2100_D2022-09-14_L310_W0325_S2_R08_B01_I00001617.JPG,0,0,0,0,0,1,0,0
F02_U01_O2250_D2022-09-19_L340_W0415_S2_R10_B01_I00000206.JPG,0,1,1,0,0,0,0,0
F04_U01_O0900_D2022-08-05_L345_W0396_S2_R01_B02_I00000006.JPG,0,0,1,0,0,0,0,0
F03_U01_O0643_D2022-07-26_L245_W0133_S1_R01_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O2502_D2022-09-27_L290_W0264_S2_R10_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F02_U01_O2873_D2022-10-11_L365_W0451_S2_R03_B01_I00000006.JPG,0,0,1,0,0,0,0,0
F02_U01_O3629_D2022-11-07_L160_W0033_S1_R04_B01_I00000001.JPG,1,0,0,0,0,0,0,0
F03_U01_O1983_D2022-09-08_L290_W0302_S2_R06_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1854_D2022-09-01_L310_W0324_S2_R07_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F04_U01_O0164_D2022-07-06_L345_W0409_S2_R02_B02_I00000002.JPG,0,1,0,0,0,0,0,0
F03_U01_O0352_D2022-07-18_L270_W0188_S1_R05_B02_I00000011.JPG,0,0,0,0,1,0,0,0
F02_U01_O2041_D2022-09-13_L420_W0692_S3_R08_B01_I00061318.JPG,0,0,1,0,0,1,0,0
F02_U01_O2372_D2022-09-21_L380_W0639_S3_R03_B02_I00000618.JPG,0,0,1,0,0,1,0,0
F02_U01_O1874_D2022-09-01_L395_W0875_S3_R11_B02_I00061318.JPG,0,0,1,0,0,1,0,0
F03_U01_O3027_D2022-10-17_L340_W0431_S2_R03_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F04_U01_O0334_D2022-07-14_L370_W0516_S3_R04_B01_I00020618.JPG,0,1,1,0,0,1,0,0
F02_U01_O3253_D2022-10-24_L340_W0458_S2_R03_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0423_D2022-07-19_L275_W0218_S2_R08_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O0520_D2022-07-21_L290_W0248_S2_R06_B01_I00000008.JPG,0,0,0,1,0,0,0,0
F02_U01_O2020_D2022-09-08_L305_W0606_S3_R09_B01_I00020618.JPG,0,1,1,0,0,1,0,0
F03_U01_O1867_D2022-09-01_L210_W0104_S1_R02_B01_I00000017.JPG,0,0,0,0,0,1,0,0
F03_U01_O2447_D2022-09-26_L310_W0329_S2_R05_B01_I00000021.JPG,0,0,0,0,0,0,0,1
F04_U01_O0512_D2022-07-21_L305_W0211_S2_R04_B02_I02061318.JPG,0,1,1,0,0,1,0,0
F03_U01_O0891_D2022-08-05_L275_W0235_S2_R11_B01_I00000117.JPG,1,0,0,0,0,1,0,0
F02_U01_O3253_D2022-10-24_L340_W0458_S2_R01_B02_I00000021.JPG,0,0,0,0,0,0,0,1
F03_U01_O1768_D2022-08-30_L315_W0305_S2_R06_B02_I00000021.JPG,0,0,0,0,0,0,0,1
